23:14:32 | INFO | base_ammeter.py:23 | GreenleeAmmeter is running on port 5000
23:14:40 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 1.9245703763001019V, Resistance: 41.415441898806804Ω, Current: 0.04646987423199629A
23:14:40 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 61908)
23:14:40 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 6.788337527095627V, Resistance: 67.60788592892078Ω, Current: 0.1004074810774665A
23:14:40 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 61909)
23:14:40 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 2.3300180051468837V, Resistance: 39.44035218562827Ω, Current: 0.05907700809010327A
23:14:40 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 61910)
23:14:40 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 3.0523317013903988V, Resistance: 82.0389984359084Ω, Current: 0.03720586257248109A
23:14:40 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 61911)
23:14:40 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 3.337997116458821V, Resistance: 34.60973078451708Ω, Current: 0.09644678074040663A
23:14:40 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 61913)
23:14:40 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 7.888300938885505V, Resistance: 77.92175092141483Ω, Current: 0.10123362021011267A
23:14:40 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 61914)
23:14:40 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 2.451621789888545V, Resistance: 9.395379225085964Ω, Current: 0.26093909901397444A
23:14:40 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 61915)
23:14:40 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 9.83559346464514V, Resistance: 48.97803490759991Ω, Current: 0.20081641664882216A
23:14:40 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 61916)
23:14:40 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 4.4045450628925575V, Resistance: 25.488197223241233Ω, Current: 0.17280724188983848A
23:14:40 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 61917)
23:14:40 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 5.44293441911263V, Resistance: 82.80527600659842Ω, Current: 0.06573173451748297A
23:14:41 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 61918)
23:14:41 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 2.905185638753576V, Resistance: 6.395726141972372Ω, Current: 0.4542385921886343A
23:14:41 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 61919)
23:14:41 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 1.601812726698239V, Resistance: 63.76733130982205Ω, Current: 0.0251196450250618A
23:14:41 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 61920)
23:14:41 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 5.838715754659447V, Resistance: 96.09466963081073Ω, Current: 0.06076003775330516A
23:14:41 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 61921)
23:14:41 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 6.296112548636412V, Resistance: 1.4211981008743195Ω, Current: 4.430144217588702A
23:14:41 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 61922)
23:14:41 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 6.431338376213992V, Resistance: 64.17770583952063Ω, Current: 0.1002114097424401A
23:14:41 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54897)
23:14:41 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 8.38909761738246V, Resistance: 60.26744194325876Ω, Current: 0.13919783795172055A
23:14:41 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54898)
23:14:41 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 1.150590245285756V, Resistance: 22.01245674558682Ω, Current: 0.052269960531163A
23:14:41 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54899)
23:14:41 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 4.0012308190027905V, Resistance: 92.896426576914Ω, Current: 0.04307195622524785A
23:14:41 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54900)
23:14:41 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 3.2579529683652857V, Resistance: 67.01710043065093Ω, Current: 0.04861375600301605A
23:14:41 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54901)
23:14:41 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 7.944304449369005V, Resistance: 70.21759607037541Ω, Current: 0.11313837120551444A
23:14:42 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54902)
23:14:42 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 1.4848770201222286V, Resistance: 12.407035978962071Ω, Current: 0.11968023810360935A
23:14:42 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54903)
23:14:42 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 3.2650369766396765V, Resistance: 77.71405655304356Ω, Current: 0.04201346733729094A
23:14:42 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54904)
23:14:42 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 3.5060107017927296V, Resistance: 82.36320628705286Ω, Current: 0.042567681126613195A
